"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000166833.15",4.23672246379456,-0.118967804726994,0.485233497733322,-0.2451764053445,0.806319844741519,0.885054643790757
"ENSG00000235576.1",0.649366797434835,-0.619429178589349,2.52699941296102,-0.245124385629964,0.806360121800929,0.885054643790757
"ENSG00000139324.7",15.3725139892463,0.0801307350594863,0.327639233537075,0.244570023542125,0.806789377003536,0.88540566837846
"ENSG00000058262.5",27.8199756358305,-0.0726614839602985,0.297288457276396,-0.244414077243314,0.80691014027253,0.885428485835315
"ENSG00000137073.16",23.0766395402213,-0.0654544274273405,0.267826705021261,-0.24439096699541,0.806928037011258,0.885428485835315
"ENSG00000030066.9",26.0033273439604,0.0933071261106888,0.382795465062688,0.243751910946511,0.807422966527836,0.885811981729074
"ENSG00000159882.8",0.653484290014867,0.320919361723856,1.31661498737544,0.243745791139428,0.80742770650572,0.885811981729074
"ENSG00000228049.5",3.73387949440091,-0.152318890103424,0.624997211802215,-0.24371131139002,0.80745441225903,0.885811981729074
"ENSG00000218996.1",0.547456521573887,-0.460301170394825,1.89778829551565,-0.242546110903143,0.808357031903952,0.886737445044172
"ENSG00000145431.6",4.40566676820244,-0.207251543414213,0.855214906664944,-0.242338553501629,0.808517842530275,0.886849095873173
"ENSG00000063176.11",0.992221932281037,-0.18172821594534,0.752020518881682,-0.241653267939531,0.809048843182161,0.887165174713771
"ENSG00000112039.3",0.63729064544404,0.204973185843098,0.848449389881099,0.241585636441818,0.809101252923861,0.887165174713771
"ENSG00000164164.11",10.0045825179615,-0.0808886706537486,0.334603263847163,-0.241745013852274,0.808977747802726,0.887165174713771
"ENSG00000213598.3",6.26074614225308,0.0461029811522804,0.190798227187768,0.241632125370376,0.809065227121632,0.887165174713771
"ENSG00000214046.4",84.8674216757668,-0.0619321165417323,0.256321848902073,-0.241618562003247,0.809075737779833,0.887165174713771
"ENSG00000105655.14",8.92102552298643,0.131035692146665,0.54307994501906,0.24128250978236,0.809336165675151,0.887313126992651
"ENSG00000144810.11",0.879065509517618,-0.489819716507939,2.0302641875433,-0.241259102885836,0.809354305930996,0.887313126992651
"ENSG00000267795.1",148.628925477837,-0.0778056292758147,0.322685675739958,-0.241118943682259,0.809462930923985,0.887367462546658
"ENSG00000203879.7",3.86700994926346,0.0740461452405021,0.307285902510546,0.240968246950284,0.809579726717908,0.887414538563631
"ENSG00000205250.4",9.07435558031307,0.110128699305703,0.457134155425381,0.240911115475989,0.809624006928361,0.887414538563631
"ENSG00000215863.2",0.591549223891637,-0.533187048581634,2.21536124069774,-0.240677248832657,0.809805273510777,0.887499559509476
"ENSG00000255436.2",2.09437036776952,0.171734093667105,0.713600449825348,0.240658611845238,0.809819719203635,0.887499559509476
"ENSG00000079805.12",3.01482592328773,-0.117262767436749,0.487766047074384,-0.240407810547885,0.810014123795732,0.887583122741381
"ENSG00000166002.2",2.65483892886466,-0.182464973639171,0.758861602502701,-0.240445653116994,0.809984789985708,0.887583122741381
"ENSG00000175376.4",83.6801820655159,0.0609677266244299,0.253794026115122,0.240225223413158,0.810155660650588,0.887673471821356
"ENSG00000092607.9",1.11591481002835,-0.470085501970378,1.95753167275601,-0.240141964757353,0.810220202682217,0.887679451986993
"ENSG00000260747.1",3.16109324897878,-0.0579600579747218,0.241825365347148,-0.239677330339265,0.810580410529387,0.888009339929526
"ENSG00000109685.13",16.4040258171181,0.0862706805850857,0.360607839723584,0.239236841470819,0.810921936582568,0.888318714926467
"ENSG00000236624.4",1.72335996576742,-0.20694428691911,0.867838960406594,-0.238459318330389,0.811524864607032,0.888914374880143
"ENSG00000166398.8",4.60966546186851,-0.0864230869072964,0.362821087267478,-0.238197530243284,0.811727892581415,0.889071944167323
"ENSG00000196850.4",4.3499945681777,-0.085206960856346,0.35784361749355,-0.238112283385582,0.811794007936647,0.889079543318281
"ENSG00000244528.1",0.518402366756561,0.563661939841941,2.3683921419982,0.237993501940259,0.811886134126635,0.88911562643914
"ENSG00000078124.7",11.5321376902389,-0.0978867095151582,0.411582378771026,-0.237830175838541,0.812012813142253,0.88918954115519
"ENSG00000204209.6",45.209431508021,0.0853898679787105,0.359764599467902,0.237349278125206,0.812385835661964,0.889533182347158
"ENSG00000142687.13",16.1567173331305,0.0701876897245868,0.296282862746218,0.236894193184255,0.812738874956036,0.889790050086678
"ENSG00000257847.1",0.500403219359047,0.521751395689991,2.20191851006302,0.236953090364392,0.812693182397337,0.889790050086678
"ENSG00000148690.10",14.6981111339195,-0.0829028486630468,0.35025572270099,-0.236692345877301,0.812895473365198,0.889896647612848
"ENSG00000214078.7",244.862842447557,0.0598758527786274,0.253157293371769,0.236516404410668,0.81303197945052,0.889916396565978
"ENSG00000227077.2",1.72050377994315,-0.107254874433718,0.453379457862164,-0.236567565146116,0.812992285255968,0.889916396565978
"ENSG00000185065.6",2.68009316778118,0.281534214723987,1.19127669708142,0.236329826155195,0.813176744409219,0.889959804370031
"ENSG00000198589.6",13.387563577557,-0.0789785807754556,0.334212310638108,-0.236312602084174,0.813190108785396,0.889959804370031
"ENSG00000151575.10",11.7217341221917,0.118283512317982,0.501590513352704,0.235816884827742,0.813574765417935,0.890315920725403
"ENSG00000106415.8",19.5863200553845,0.107631869696019,0.458563919150968,0.234715085947669,0.814429877906811,0.891186779728472
"ENSG00000241295.1",2.83806292355984,0.290919963195704,1.24101096836093,0.234421750179966,0.814657574814045,0.891371014784518
"ENSG00000116062.10",36.2820152081657,-0.0675189851191352,0.288270609527562,-0.234220842803885,0.814813534787999,0.89147673657551
"ENSG00000135521.8",37.0503015731661,0.0738379397701844,0.315931249861238,0.233715214315187,0.815206075519221,0.891841264006465
"ENSG00000001561.6",4.55633856439115,0.14056987271363,0.601863975656211,0.233557545225011,0.815328490179718,0.891845302982168
"ENSG00000225442.2",28.1530587777702,0.135203090555897,0.578856730479566,0.233569177720167,0.815319458528464,0.891845302982168
"ENSG00000050730.11",0.698125461225895,0.308374553857841,1.32143402376955,0.233363564363332,0.8154791035714,0.891880181412005
"ENSG00000261341.1",0.493786323976362,0.331795377830102,1.4214873542306,0.23341423111688,0.815439763508754,0.891880181412005
"ENSG00000095951.12",11.8886379787042,-0.0892398978183309,0.382881149455334,-0.233074670678561,0.815703423169756,0.892060578665192
"ENSG00000124380.6",37.1935327728703,0.0520278608557922,0.223386549808907,0.23290507374011,0.81583511850355,0.892139662304195
"ENSG00000169018.5",8.92335193769196,-0.0876604571793851,0.37683182183838,-0.232624879586157,0.816052706129414,0.892312653339761
"ENSG00000178988.10",49.1466096313284,0.0875507774445222,0.37653990537027,0.232513941273845,0.816138860326783,0.892341913801731
"ENSG00000064102.10",20.8718210144633,0.112218654571634,0.483122485200141,0.232277855014646,0.816322211255862,0.892477434282351
"ENSG00000151176.3",0.703670057367741,-0.188140460454639,0.810944536493097,-0.23200163758208,0.81653674189504,0.892630401273293
"ENSG00000228929.1",1.09821438098969,-0.0609049840042933,0.262584054384964,-0.231944716319304,0.816580952815504,0.892630401273293
"ENSG00000118690.8",0.838267918539619,0.223749857386733,0.966278732506576,0.231558296648334,0.816881101591118,0.892893537308472
"ENSG00000126217.16",4.68149391337503,0.12969284191177,0.560822047511784,0.231254891791758,0.817116788015617,0.892956257138975
"ENSG00000147050.10",32.9628443174387,0.0718854570448819,0.310780683732031,0.231306065041239,0.817077035217089,0.892956257138975
"ENSG00000225697.6",1.68699894774291,-0.184554097738149,0.797841867306001,-0.231316637169362,0.817068822553587,0.892956257138975
"ENSG00000082996.15",76.4542436301095,-0.0731491246012548,0.316436380517083,-0.231165343509881,0.817186352734758,0.8929673258773
"ENSG00000198346.6",2.09154343897735,-0.170286514350354,0.737700921645744,-0.230834081066972,0.817443703281236,0.893178255758826
"ENSG00000206908.1",2.44139907551985,0.467295382953801,2.02538826206804,0.230718915333628,0.817533177632055,0.893178255758826
"ENSG00000244045.6",11.952359683699,-0.108997086930933,0.472488437918917,-0.230687310383747,0.817557732507679,0.893178255758826
"ENSG00000205464.7",0.754860293341667,0.220066191149609,0.954541670034146,0.23054644763883,0.817667175363688,0.893232868658769
"ENSG00000258301.2",1.07183543973152,-0.233325279368738,1.01256229351964,-0.230430543248559,0.817757229571948,0.893266294684378
"ENSG00000164077.9",0.507249369154738,0.246228072912502,1.07004378974741,0.230110277048219,0.818006079231807,0.893416959109664
"ENSG00000189339.7",4.53971628189862,0.0813275856433771,0.353444576726052,0.230099967572604,0.818014090090025,0.893416959109664
"ENSG00000146007.6",24.4505079814845,0.0677961844713606,0.294840235629367,0.22994210517653,0.818136757603208,0.893421038394432
"ENSG00000149782.7",0.55704562709545,0.0737407174798062,0.320591805261456,0.230014355543703,0.818080614656232,0.893421038394432
"ENSG00000143970.12",4.62661390129657,0.0766108896154741,0.333735012022358,0.229556045532141,0.818436765320709,0.893683695194297
"ENSG00000102103.11",58.9807391049302,-0.0693164684518181,0.302127483913609,-0.229427881084922,0.818536368048267,0.893727499531771
"ENSG00000136754.12",65.796833123112,-0.0537714522476789,0.234781388564268,-0.229027746093936,0.818847350944121,0.894002078379804
"ENSG00000172262.7",45.0374516390757,-0.0654505438876952,0.28676385400682,-0.228238472084905,0.819460854230252,0.894436190439428
"ENSG00000260196.1",0.784667142982496,-0.245689889135875,1.07625861821003,-0.228281460402603,0.819427436528955,0.894436190439428
"ENSG00000263620.1",0.723697352168427,0.150456532498318,0.658718890635203,0.228407799802481,0.819329226341972,0.894436190439428
"ENSG00000270024.1",0.807485878212186,-0.307048104164936,1.34585029209008,-0.228144323309613,0.819534043530367,0.894436190439428
"ENSG00000272792.1",0.727781058673036,0.288920384853438,1.26645442014579,0.228133267378212,0.819542638284689,0.894436190439428
"ENSG00000023608.4",10.1354696002122,-0.0881106191380479,0.38698381706582,-0.227685539426734,0.819890715064875,0.894751078894071
"ENSG00000116774.7",1.91580323759247,-0.228702565501617,1.00725420196538,-0.227055459342207,0.820380617808633,0.895157377731443
"ENSG00000120093.7",1.88584882927763,0.124722344600648,0.549308311919381,0.227053445022243,0.820382184104382,0.895157377731443
"ENSG00000073756.7",1.2353815889208,-0.302015028038102,1.33158943208908,-0.226807918987673,0.820573105703221,0.895223108071563
"ENSG00000111358.9",15.6016522814668,0.101899441114141,0.449398881292208,0.226746094296314,0.820621182398933,0.895223108071563
"ENSG00000132670.16",12.4672073788156,-0.0771142300264952,0.340043711192962,-0.226777403869515,0.820596835071047,0.895223108071563
"ENSG00000148481.9",14.5941082728433,-0.110891958749378,0.489329628372469,-0.226620160153003,0.820719114571738,0.8952649370018
"ENSG00000177463.11",3.83660248701751,-0.154057412178807,0.680055001211812,-0.22653669468541,0.820784022692277,0.895270738850644
"ENSG00000110497.10",2.28304022774382,0.127268403420651,0.563052911945673,0.226032759480571,0.821175941206554,0.895584258945729
"ENSG00000131876.12",112.381549536522,-0.0525148556653153,0.232464285065878,-0.225905048813985,0.821275270940517,0.895584258945729
"ENSG00000243477.1",0.665114448280012,0.237413038888353,1.05110722410093,0.225869476914141,0.821302938265558,0.895584258945729
"ENSG00000249020.1",9.48441277220672,-0.44242628408999,1.9588472958954,-0.225860527779301,0.821309898812184,0.895584258945729
"ENSG00000092841.14",1369.51836916346,-0.0226962093358003,0.100717953502443,-0.225344226590642,0.82171149646134,0.895697128552214
"ENSG00000154328.11",13.6831744972531,0.100475761920547,0.44563246578476,0.225467778124309,0.821615389374327,0.895697128552214
"ENSG00000162231.9",175.065031268218,-0.061953743580588,0.274751489023388,-0.225490110356833,0.821598018076227,0.895697128552214
"ENSG00000168884.10",2.66023272739698,0.143190225473033,0.634898597452117,0.225532433128162,0.821565097224407,0.895697128552214
"ENSG00000213799.6",1.37375640951113,0.214964634478545,0.953677806055352,0.225405931766088,0.821663497494224,0.895697128552214
"ENSG00000163866.8",16.103664845197,-0.104833180600444,0.466355193424626,-0.22479256600664,0.822140649554986,0.896099907059933
"ENSG00000108106.9",3.06886478581091,0.114543614490552,0.510239573622122,0.224489867921107,0.822376149974993,0.896161549084231
"ENSG00000166086.8",0.6952544081312,-0.317019400363567,1.41207565822157,-0.224505959378151,0.822363630348862,0.896161549084231
"ENSG00000227376.1",0.652533132111667,-0.174696815815099,0.77814688223734,-0.224503650664009,0.822365426593484,0.896161549084231
"ENSG00000205853.6",0.493082440216721,-0.526516614110325,2.34835458482767,-0.224206607261127,0.822596542489184,0.896336702520852
"ENSG00000250930.1",0.476263366829157,0.281655734337527,1.25797880712804,0.223895452563741,0.822838654244715,0.896535495059294
"ENSG00000174368.13",2.80081030414628,-0.120805939638127,0.539779052033166,-0.223806276258946,0.822908046093315,0.896546082995357
"ENSG00000185009.8",27.0738479540569,-0.0762268307236595,0.340746548299733,-0.223705364306751,0.82298657161505,0.896566619675478
"ENSG00000063241.3",0.593169262510746,0.218874308731972,0.978764481472941,0.223623060373613,0.8230506184559,0.896571381357413
"ENSG00000111269.2",3.2621498306984,0.13426525178643,0.601692731862373,0.223145876086701,0.823421974425736,0.896910878255075
"ENSG00000099860.4",25.7043524778231,0.0692896672509688,0.311861322663267,0.22218102154907,0.824172967520154,0.897554251888003
"ENSG00000109519.8",52.7510867397124,0.0614272255497433,0.276540540629926,0.222127379261715,0.824214724645474,0.897554251888003
"ENSG00000119900.7",5.03114828034675,0.0913013715962618,0.411830818565244,0.22169630702807,0.824550305148976,0.897554251888003
"ENSG00000133193.8",11.2510779278545,-0.0968847152114486,0.43673529373884,-0.22183852919701,0.824439584687743,0.897554251888003
"ENSG00000171223.4",20.5452607924373,0.061207878069811,0.276073478968848,0.221708649082941,0.82454069667727,0.897554251888003
"ENSG00000197697.3",0.476593111275834,-0.29195656894239,1.31425385214802,-0.222146253149813,0.824200032461507,0.897554251888003
"ENSG00000255302.3",43.6991677996531,-0.0512873752900039,0.23128671337341,-0.221748039660198,0.824510030707914,0.897554251888003
"ENSG00000267198.1",2.15291134784394,0.144452024997134,0.651052432428856,0.221874641429774,0.824411471742903,0.897554251888003
"ENSG00000267702.1",0.736149248516698,0.243172543353818,1.09609359602272,0.221853812700114,0.824427686634381,0.897554251888003
"ENSG00000168216.6",34.7588996165684,0.0635585280123944,0.28696124896579,0.221488191320116,0.82471233025464,0.897665583550367
"ENSG00000102901.8",6.66525347946328,0.124951182186121,0.56443207471802,0.221375056065948,0.824800413004095,0.897696421687448
"ENSG00000167653.4",3.34634944954826,-0.158158626103244,0.714723596012859,-0.221286420352629,0.82486942289636,0.897706498340812
"ENSG00000170448.7",5.0907169418886,0.112620729220195,0.50921370920993,0.221165941103454,0.824963227662584,0.89774355587445
"ENSG00000074582.8",29.5408291087347,0.120968399501364,0.547201641690441,0.221067318306398,0.825040016924175,0.897762092726067
"ENSG00000081177.14",3.34745224452429,0.13776042433525,0.624170880112008,0.220709470314489,0.825318657054433,0.898000253735935
"ENSG00000164692.13",4.11903351176668,0.229384581470746,1.04008987083705,0.220543039503057,0.825448256739021,0.898076226319578
"ENSG00000115750.12",15.7120440834094,-0.0794248720354317,0.360318182673737,-0.220429819683427,0.825536423739568,0.898107112980686
"ENSG00000118579.7",21.3892903179026,-0.0721442843575494,0.327745539443837,-0.220122856530629,0.825775474407213,0.898180173762458
"ENSG00000124641.10",4.25396852261108,-0.137409711951746,0.624012018442354,-0.220203630524209,0.825712569273824,0.898180173762458
"ENSG00000144711.9",1.60851099101501,-0.117489477642519,0.533780109462393,-0.220108384632112,0.825786744943811,0.898180173762458
"ENSG00000178921.9",3.56316138456063,-0.116712768205056,0.530609642224035,-0.219959757451557,0.825902496041558,0.898180173762458
"ENSG00000213689.5",46.5798824734932,0.120101128205145,0.54601278111972,0.219960287301061,0.825902083387152,0.898180173762458
"ENSG00000119689.10",4.27802436953033,-0.125904834438107,0.573992097457434,-0.219349421352344,0.826377866470735,0.898490186241364
"ENSG00000123353.5",82.4999260304612,-0.0635685139130343,0.289759871110222,-0.219383428317628,0.826351377903944,0.898490186241364
"ENSG00000148444.11",99.1684975205746,0.0620625305293573,0.282944089657273,0.219345562596953,0.826380872129239,0.898490186241364
"ENSG00000255780.1",0.663532962709624,0.462868265223497,2.11079109082038,0.219286630134297,0.826426776069583,0.898490186241364
"ENSG00000231889.3",1.94907168733961,0.214492179943222,0.978484810661208,0.219208492156643,0.826487640571219,0.898491339503763
"ENSG00000214029.3",1.43467157944019,0.175398813336882,0.802633885824774,0.21852904099189,0.827016933607429,0.899001693836771
"ENSG00000269913.1",0.550778332044117,-0.485460010604276,2.22422246741337,-0.218260546198347,0.827226112958783,0.899113155703217
"ENSG00000272112.1",0.647760827434392,-0.381026885039442,1.74587725608649,-0.218243799047787,0.827239160761819,0.899113155703217
"ENSG00000100479.8",5.21569414705019,0.156300705395803,0.716868108551291,0.218032722520841,0.827403615806764,0.899161802812356
"ENSG00000231245.2",1.55910000579312,-0.0952038728258727,0.436537844931498,-0.218088474873953,0.827360177006691,0.899161802812356
"ENSG00000110628.9",4.6492931756539,0.125275558117304,0.575261831272861,0.217771371759727,0.827607251261963,0.899318048818149
"ENSG00000234268.1",28.6671335937541,-0.143347769210043,0.658761101959187,-0.217602054498542,0.827739183591198,0.899396361775813
"ENSG00000144468.12",6.66239731558811,-0.11699669565886,0.537948557917807,-0.217486772548865,0.827829014285564,0.899424752786717
"ENSG00000162086.10",28.3933599278642,-0.0983954025721623,0.452944827467603,-0.21723485202886,0.828025325145799,0.899424752786717
"ENSG00000164466.8",44.0616615560121,-0.0572752371441665,0.263471089485185,-0.217387179959975,0.82790662123523,0.899424752786717
"ENSG00000172086.7",21.6871801610605,-0.0847683217768126,0.390079010183066,-0.217310646212495,0.827966260857668,0.899424752786717
"ENSG00000188316.9",0.69865119572509,-0.231187137584218,1.06447395914996,-0.217184399483885,0.828064641942616,0.899424752786717
"ENSG00000214961.2",0.751434782608847,0.127374569936124,0.586927013769146,0.217019436740773,0.828193197565545,0.89949935662725
"ENSG00000229473.2",1.56724444318928,0.224158758697683,1.03373917825722,0.216842665357419,0.828330960781345,0.899583949311763
"ENSG00000105656.8",6.99783204278552,0.123688991512177,0.571103416103071,0.216578973307795,0.828536473679883,0.89958754453789
"ENSG00000121900.14",12.799219228405,-0.109483508556479,0.505771311648148,-0.216468403871518,0.828622651350212,0.89958754453789
"ENSG00000156172.5",0.632604429566004,0.206008875171879,0.951272356016416,0.216561402072662,0.828550168539086,0.89958754453789
"ENSG00000160072.15",0.885940934301237,-0.159448660028487,0.736638958648256,-0.21645428626403,0.828633654743069,0.89958754453789
"ENSG00000252473.1",5.97755930551986,0.528677406036601,2.44217600125287,0.216478012135646,0.828615162600191,0.89958754453789
"ENSG00000136816.11",1.9433889621798,0.145236196344959,0.671703979331462,0.216220538829487,0.828815844524708,0.899720321397342
"ENSG00000174243.5",17.8092260475867,0.0822886100111923,0.380908978483122,0.216032214149655,0.828962637143508,0.899777298572336
"ENSG00000198909.3",2.27068845139945,0.117384295841232,0.54344698438765,0.21599953484607,0.828988110146317,0.899777298572336
"ENSG00000126070.14",14.1577986032125,0.0714051961730449,0.331004068621019,0.215723016549383,0.829203659001576,0.899863954077324
"ENSG00000129197.10",41.2053780964686,0.0640967154439321,0.297038980376054,0.215785535497008,0.829154923713628,0.899863954077324
"ENSG00000261560.1",6.12841084287348,-0.152456583915227,0.706908625949512,-0.215666605723546,0.82924763339993,0.899863954077324
"ENSG00000101144.8",1.68637979535205,-0.13209750974398,0.612776715025321,-0.215572012618856,0.829321373547059,0.89987897704543
"ENSG00000133812.10",5.23693100212915,-0.108349931746382,0.502857982099307,-0.215468254663171,0.829402259891995,0.899901751470885
"ENSG00000140006.7",5.11918073000667,0.15736658661771,0.730705342865751,0.215362578300761,0.829484643623556,0.899926147154845
"ENSG00000235398.4",3.14254942402108,-0.0942629303744314,0.438152858864923,-0.21513708850064,0.829660438409464,0.900051875706822
"ENSG00000259657.1",0.710766902125503,-0.313306508676832,1.45738442662129,-0.214978630863501,0.829783979150534,0.900120902726182
"ENSG00000014919.8",26.5194192783171,-0.0819220663269501,0.381489439949372,-0.214742684195458,0.829967941642843,0.900190467459
"ENSG00000197980.7",0.784789008628491,0.2221962427415,1.03440046821112,0.214806788637445,0.829917959879149,0.900190467459
"ENSG00000087053.14",7.42404894909327,-0.110452934129911,0.514787187684802,-0.214560379069768,0.830110087373573,0.900214663829982
"ENSG00000116990.9",0.576089835035641,0.165382968129792,0.770791378975376,0.214562555629045,0.830108390248558,0.900214663829982
"ENSG00000171703.12",4.25507837302381,0.144995818461892,0.676291246796508,0.214398484600704,0.830236323305342,0.900286576783793
"ENSG00000060971.13",20.5183695914697,0.0924191578566212,0.431640193531427,0.214111566164638,0.83046005644853,0.900464195156085
"ENSG00000103495.9",12.0353471781787,-0.0588575225483436,0.275103237139502,-0.213947037338923,0.830588358872244,0.900538320249448
"ENSG00000151503.8",10.344935240196,-0.0898568197334438,0.420154046053286,-0.213866367770376,0.830651268047208,0.900541539265497
"ENSG00000105186.10",5.10003854559203,0.117101019301665,0.548793460273192,0.213379035609082,0.831031331133389,0.900861421339678
"ENSG00000171962.13",1.17473001269775,-0.193602954305347,0.90750987563036,-0.2133342672121,0.831066247322147,0.900861421339678
"ENSG00000115685.10",38.5501464085947,0.0765246899960117,0.358967544863308,0.213179968749408,0.831186591783672,0.900861878153072
"ENSG00000248885.1",0.552939482606865,-0.316957824487339,1.48678867536281,-0.213182834749527,0.831184356422388,0.900861878153072
"ENSG00000152242.6",12.4430890713195,-0.0983199490583475,0.461497074209981,-0.213045660639686,0.831291348072922,0.900910424399306
"ENSG00000087263.12",35.5534307046041,0.0760862547248653,0.357535488936324,0.212807559191463,0.831477067413103,0.90097762821562
"ENSG00000100519.7",140.377149234979,-0.0472882812974387,0.22256141554369,-0.212472953507774,0.831738076044828,0.90097762821562
"ENSG00000113739.6",3.46897895905459,-0.129537968724254,0.609797053992498,-0.212428000227511,0.831773143194265,0.90097762821562
"ENSG00000138303.13",30.3459029298181,-0.0878001714372405,0.413078553353662,-0.212550786586273,0.831677360818391,0.90097762821562
"ENSG00000140990.10",102.567998275352,0.0539187078599342,0.253490694873975,0.212704880101182,0.831557160099071,0.90097762821562
"ENSG00000170270.4",15.0052136638477,0.111719103161305,0.52486495987662,0.212853041642496,0.831441590333646,0.90097762821562
"ENSG00000267705.1",1.17766353550582,0.249164623679244,1.17243531802572,0.212518865517302,0.831702261355709,0.90097762821562
"ENSG00000006625.13",240.208842766713,0.0505340244080003,0.238050774095426,0.212282546024164,0.831886611386037,0.90103557418094
"ENSG00000065923.5",1.70558103809932,-0.18229473525331,0.859326018186564,-0.212136874009711,0.832000253002834,0.901093699618987
"ENSG00000006118.10",1.86227636448237,-0.109087547959686,0.516057471177129,-0.211386432815045,0.832585742602166,0.901542328029248
"ENSG00000186854.6",0.587673146833618,0.312203479283105,1.47616660087492,0.21149610016787,0.832500175006077,0.901542328029248
"ENSG00000196998.11",34.5208634679797,-0.0870907888065356,0.412019888052871,-0.211375206226356,0.832594502223497,0.901542328029248
"ENSG00000236698.1",3.32710915284874,-0.061989037379051,0.294333811863306,-0.21060793860761,0.83319321714383,0.90212560495596
"ENSG00000186076.4",3.57476996639028,-0.0754047393867669,0.358422330727576,-0.210379579960043,0.833371428856873,0.902253538023036
"ENSG00000082269.12",3.93755252451424,0.156733014269938,0.745564266355076,0.210220662849329,0.833495453257542,0.90226003175001
"ENSG00000165533.14",7.15111635806563,0.148553511661776,0.706664109395633,0.210217994216268,0.833497535986314,0.90226003175001
"ENSG00000115380.14",6.70866790765154,0.177792338257668,0.849065348610268,0.209397708372713,0.834137781566977,0.902822997641544
"ENSG00000151090.13",2.01329940141927,0.14315092347304,0.683621851833405,0.209400742660761,0.834135413056076,0.902822997641544
"ENSG00000103356.11",5.71177179436562,-0.137657596588036,0.657646822179425,-0.209318424335789,0.83419966979942,0.902824941583812
"ENSG00000123124.9",70.9161945276796,0.0698989056532428,0.334384021490073,0.209037816286081,0.834418717552349,0.9029319225372
"ENSG00000150768.11",5.61620281726533,-0.0953621262436377,0.456187833136269,-0.209041362607213,0.834415949149299,0.9029319225372
"ENSG00000146963.13",45.8679399874756,-0.0508703432349908,0.243497539148453,-0.208915225233453,0.834514418394113,0.902970444505088
"ENSG00000164463.8",28.4491796798438,-0.0691324385841528,0.331369253738232,-0.208626593458078,0.834739748787413,0.903149214012825
"ENSG00000206910.1",3.99369406852,-0.324607299436387,1.55658192384782,-0.208538525639542,0.834808504683066,0.903158563718469
"ENSG00000169964.5",2.21831353965053,-0.198302837904285,0.951816441405068,-0.208341471399202,0.834962352521498,0.903259964306091
"ENSG00000094880.6",17.8709661217117,0.0947160251443896,0.454913542895557,0.208206650744041,0.835067615841386,0.903308795478507
"ENSG00000184465.11",2.16110699697564,0.142456869861827,0.684979640020421,0.207972414855396,0.835250506173853,0.903441584215692
"ENSG00000128699.9",56.7481213462201,0.0716164440950466,0.344777212158508,0.207718032310446,0.835449137017075,0.903526334188348
"ENSG00000135316.13",97.1999180004311,-0.0394192480363212,0.189736938421281,-0.207757373784523,0.835418417123218,0.903526334188348
"ENSG00000161010.10",49.2163467964947,0.060889228176116,0.29339491082266,0.207533348159948,0.835593351478018,0.903617254200371
"ENSG00000135002.7",5.42223287430547,0.106275112293237,0.512475205327497,0.207376105591921,0.835716141965208,0.903684994737677
"ENSG00000185728.12",26.8154193778822,0.0599212213082211,0.289171947394077,0.207216577708216,0.835840721143767,0.903754659551203
"ENSG00000133773.7",69.9744182625253,0.0517921291757537,0.250101336050397,0.207084576170825,0.835943807447254,0.903801076790986
"ENSG00000082068.4",18.3577631172439,0.0685794297906278,0.331640561896045,0.206788425995142,0.836175095510822,0.903812304680016
"ENSG00000100387.8",87.0257730434336,0.0369361943163824,0.178704113630293,0.206689110653585,0.83625266221335,0.903812304680016
"ENSG00000147576.11",0.919373731174647,0.23658783628401,1.14404087880535,0.206800159563411,0.836165931531354,0.903812304680016
"ENSG00000231201.1",3.40714095800462,0.179280433335779,0.867404233160466,0.206686140650426,0.836254981852829,0.903812304680016
"ENSG00000260865.1",3.06755414933584,-0.2874528039086,1.39011994736861,-0.206782734434338,0.836179540658209,0.903812304680016
"ENSG00000253112.1",0.545328098325399,-0.370861973320785,1.79510541840736,-0.206596208511152,0.836325221556982,0.903823200163437
"ENSG00000120656.7",19.0632336727974,-0.0868156355610757,0.420437190212202,-0.206488953836977,0.836408992387877,0.903848716222072
"ENSG00000175414.6",0.746964332192364,0.205604469689909,0.997722292437291,0.206073845646615,0.836733228443893,0.904134063876657
"ENSG00000088726.11",2.15024637547298,-0.166159917042759,0.806814335996997,-0.2059456675834,0.836833352407352,0.904177223054157
"ENSG00000077616.6",1.28267003407543,-0.211587344178073,1.03051523818861,-0.205321897568435,0.837320636711858,0.904378522355065
"ENSG00000104738.12",37.406849854049,-0.0709214839598098,0.345210479726422,-0.205444180072444,0.83722510564281,0.904378522355065
"ENSG00000118260.10",63.5382580668505,0.0678364618609536,0.330162787583378,0.205463681590168,0.837209870644781,0.904378522355065
"ENSG00000119509.8",1.30572880907131,-0.15244374903519,0.742402442238299,-0.205338426117756,0.837307723931359,0.904378522355065
"ENSG00000169087.6",4.66491066641402,-0.146057128947386,0.711249752787246,-0.205352801002767,0.837296493717364,0.904378522355065
"ENSG00000188549.8",1.06673845727503,-0.161836714368164,0.789329129286082,-0.205030713252074,0.837548129023318,0.904559204258956
"ENSG00000225573.3",1.10557598238066,-0.0701420384139653,0.342560468473274,-0.204758122636202,0.837761107024018,0.904659158479756
"ENSG00000254522.1",0.506191672073381,0.366930161392853,1.79200718241965,0.204759314020945,0.837760176156338,0.904659158479756
"ENSG00000159459.7",21.8033416386228,0.0693181769634556,0.339456726938571,0.204203279718771,0.838194648512948,0.905062268165771
